2008-01-14,0.0,Canberra,21.6,57.0,19.0
2008-01-15,0.0,Canberra,31.7,26.0,15.0
2008-01-16,0.0,Canberra,23.5,62.0,20.0
2008-01-17,4.8,Canberra,23.9,42.0,28.0
2008-01-18,0.0,Canberra,19.4,55.0,19.0
2008-01-19,18.8,Canberra,18.6,88.0,13.0
2008-01-20,12.2,Canberra,21.9,71.0,28.0
2008-01-21,0.8,Canberra,18.6,58.0,22.0
2008-01-22,0.0,Canberra,22.2,46.0,7.0
2008-01-23,0.0,Canberra,22.7,38.0,7.0
2008-01-24,0.0,Canberra,26.3,29.0,11.0
2008-01-25,0.0,Canberra,24.6,32.0,17.0
2008-01-26,0.0,Canberra,28.3,28.0,7.0
2008-01-27,0.0,Canberra,30.7,28.0,26.0
2008-01-28,0.0,Canberra,32.1,18.0,24.0
2008-01-29,0.0,Canberra,32.3,22.0,11.0
2008-01-30,0.0,Canberra,33.1,29.0,13.0
2008-01-31,5.2,Canberra,26.3,49.0,13.0
2008-02-01,2.2,Canberra,22.9,49.0,11.0
2008-02-02,0.0,Canberra,27.0,44.0,11.0
2008-02-03,0.0,Canberra,29.1,38.0,17.0
2008-02-04,1.8,Canberra,22.1,76.0,13.0
2008-02-05,9.0,Canberra,21.5,71.0,11.0
2008-02-06,1.0,Canberra,26.5,41.0,24.0
2008-02-07,0.0,Canberra,20.3,76.0,20.0
2008-02-08,16.2,Canberra,18.7,58.0,20.0
2008-02-09,0.0,Canberra,18.7,51.0,17.0
2008-02-10,0.0,Canberra,21.4,37.0,13.0
2008-02-11,0.0,Canberra,24.2,34.0,13.0
2008-02-12,4.4,Canberra,22.6,60.0,17.0
2008-02-13,11.0,Canberra,16.8,73.0,15.0
2008-02-14,0.2,Canberra,22.0,37.0,9.0
2008-02-15,0.0,Canberra,24.3,32.0,7.0
2008-02-16,0.0,Canberra,24.7,40.0,19.0
2008-02-17,0.0,Canberra,22.5,46.0,13.0
2008-02-18,0.0,Canberra,24.1,42.0,11.0
2008-02-19,0.0,Canberra,26.1,38.0,15.0
2008-02-20,0.0,Canberra,28.6,31.0,9.0
2008-02-21,1.8,Canberra,24.0,56.0,7.0
2008-02-22,6.6,Canberra,27.4,42.0,28.0
2008-02-23,0.0,Canberra,24.5,32.0,26.0
2008-02-24,0.0,Canberra,22.9,34.0,30.0
2008-02-25,0.0,Canberra,24.3,35.0,7.0
2008-02-26,0.0,Canberra,27.0,27.0,17.0
2008-02-27,0.0,Canberra,26.8,25.0,30.0
2008-02-28,0.0,Canberra,15.3,78.0,13.0
2008-02-29,10.4,Canberra,16.8,34.0,17.0
2008-03-01,0.0,Canberra,20.0,31.0,15.0
2008-03-02,0.0,Canberra,22.1,37.0,11.0
2008-03-03,0.0,Canberra,25.5,28.0,9.0
2008-03-04,0.0,Canberra,27.0,28.0,7.0
2008-03-05,0.0,Canberra,26.2,35.0,6.0
2008-03-06,0.0,Canberra,30.0,24.0,9.0
2008-03-07,0.0,Canberra,27.7,34.0,9.0
2008-03-08,3.0,Canberra,24.9,39.0,9.0
2008-03-09,0.0,Canberra,27.0,33.0,11.0
2008-03-10,0.0,Canberra,30.1,28.0,9.0
2008-03-11,0.0,Canberra,32.7,18.0,7.0
2008-03-12,0.2,Canberra,30.7,23.0,28.0
2008-03-13,0.0,Canberra,31.7,18.0,7.0
2008-03-14,0.0,Canberra,32.7,15.0,13.0
2008-03-15,0.0,Canberra,34.1,15.0,4.0
2008-03-16,0.0,Canberra,30.5,17.0,6.0
2008-03-17,0.0,Canberra,28.8,22.0,13.0
2008-03-18,0.0,Canberra,29.2,30.0,19.0
2008-03-19,0.0,Canberra,24.5,48.0,15.0
2008-03-20,0.0,Canberra,27.6,35.0,26.0
2008-03-21,0.0,Canberra,13.9,62.0,17.0
2008-03-22,0.0,Canberra,17.9,64.0,17.0
2008-03-23,0.0,Canberra,24.2,44.0,7.0
2008-03-24,0.6,Canberra,21.1,68.0,19.0
2008-03-25,6.4,Canberra,16.6,93.0,20.0
2008-03-26,19.8,Canberra,17.4,50.0,20.0
2008-03-27,0.0,Canberra,17.4,36.0,17.0
2008-03-28,0.0,Canberra,17.2,35.0,19.0
2008-03-29,0.0,Canberra,18.2,30.0,22.0
2008-03-30,0.0,Canberra,18.1,34.0,31.0
2008-03-31,0.0,Canberra,16.5,42.0,26.0
2008-04-01,0.0,Canberra,21.2,34.0,11.0
2008-04-02,0.0,Canberra,22.5,26.0,37.0
2008-04-03,2.6,Canberra,13.7,40.0,33.0
2008-04-04,0.0,Canberra,17.6,33.0,7.0
2008-04-05,0.0,Canberra,20.5,27.0,7.0
2008-04-06,0.0,Canberra,20.8,35.0,11.0
2008-04-07,0.0,Canberra,19.5,48.0,11.0
2008-04-08,0.0,Canberra,17.8,45.0,9.0
2008-04-09,0.0,Canberra,18.6,49.0,6.0
2008-04-10,0.0,Canberra,22.2,28.0,6.0
2008-04-11,0.0,Canberra,22.4,29.0,7.0
2008-04-12,0.0,Canberra,23.7,32.0,11.0
2008-04-13,2.0,Canberra,19.1,56.0,15.0
2008-04-14,5.2,Canberra,17.9,40.0,20.0
2008-04-15,0.0,Canberra,20.4,36.0,9.0
2008-04-16,0.0,Canberra,18.8,39.0,13.0
2008-04-17,0.0,Canberra,20.4,44.0,7.0
2008-04-18,0.0,Canberra,19.1,43.0,11.0
2008-04-19,0.0,Canberra,15.2,51.0,22.0
2008-04-20,0.0,Canberra,15.6,65.0,30.0
2008-04-21,0.0,Canberra,19.8,34.0,7.0
2008-04-22,0.0,Canberra,17.7,49.0,22.0
2008-04-23,0.0,Canberra,18.1,43.0,7.0
2008-04-24,0.0,Canberra,17.6,55.0,9.0
2008-04-25,0.0,Canberra,20.6,42.0,7.0
2008-04-26,0.2,Canberra,20.2,34.0,20.0
2008-04-27,0.0,Canberra,16.6,51.0,31.0
2008-04-28,7.2,Canberra,8.8,60.0,22.0
2008-04-29,0.2,Canberra,13.2,40.0,9.0
2008-04-30,0.0,Canberra,13.9,40.0,19.0
2008-05-01,0.0,Canberra,12.4,54.0,26.0
2008-05-02,0.0,Canberra,15.9,38.0,28.0
2008-05-03,0.0,Canberra,16.2,42.0,13.0
2008-05-04,0.0,Canberra,15.4,42.0,15.0
2008-05-05,0.0,Canberra,18.5,41.0,19.0
2008-05-06,0.0,Canberra,15.4,53.0,26.0
2008-05-07,0.0,Canberra,16.5,43.0,30.0
2008-05-08,0.0,Canberra,16.9,44.0,9.0
2008-05-09,0.0,Canberra,20.7,36.0,9.0
2008-05-10,0.0,Canberra,20.9,41.0,9.0
2008-05-11,0.0,Canberra,17.2,52.0,11.0
2008-05-12,0.0,Canberra,18.8,47.0,15.0
2008-05-13,0.0,Canberra,18.6,34.0,15.0
2008-05-14,0.0,Canberra,17.8,44.0,20.0
2008-05-15,0.0,Canberra,17.7,40.0,20.0
2008-05-16,1.8,Canberra,15.2,69.0,15.0
2008-05-17,1.0,Canberra,7.3,78.0,24.0
2008-05-18,0.8,Canberra,13.3,53.0,26.0
2008-05-19,0.0,Canberra,16.7,36.0,24.0
2008-05-20,0.0,Canberra,16.2,52.0,24.0
2008-05-21,0.0,Canberra,16.6,47.0,7.0
2008-05-22,0.0,Canberra,13.8,43.0,6.0
2008-05-23,0.0,Canberra,14.5,49.0,6.0
2008-05-24,0.0,Canberra,13.9,43.0,6.0
2008-05-25,0.0,Canberra,17.2,48.0,15.0
2008-05-26,3.8,Canberra,17.9,50.0,6.0
2008-05-27,5.2,Canberra,17.7,55.0,13.0
2008-05-28,0.0,Canberra,16.3,50.0,6.0
2008-05-29,0.2,Canberra,17.3,45.0,7.0
2008-05-30,0.0,Canberra,17.4,46.0,15.0
2008-05-31,0.0,Canberra,18.2,38.0,7.0
2008-06-01,0.0,Canberra,13.9,67.0,7.0
2008-06-02,0.0,Canberra,15.5,67.0,6.0
2008-06-03,0.8,Canberra,13.6,86.0,11.0
2008-06-04,3.8,Canberra,13.3,65.0,20.0
2008-06-05,0.0,Canberra,14.8,65.0,20.0
2008-06-06,0.0,Canberra,16.2,42.0,4.0
2008-06-07,0.0,Canberra,14.5,42.0,11.0
2008-06-08,0.0,Canberra,13.0,70.0,13.0
2008-06-09,0.0,Canberra,14.5,65.0,19.0
2008-06-10,6.2,Canberra,11.6,94.0,0.0
2008-06-11,4.8,Canberra,13.7,65.0,17.0
2008-06-12,0.2,Canberra,14.7,48.0,24.0
2008-06-13,0.6,Canberra,11.1,58.0,28.0
2008-06-14,0.0,Canberra,11.0,49.0,24.0
2008-06-15,0.0,Canberra,13.8,57.0,26.0
2008-06-16,0.0,Canberra,16.0,51.0,9.0
2008-06-17,0.0,Canberra,14.9,58.0,7.0
2008-06-18,0.0,Canberra,15.0,70.0,9.0
2008-06-19,0.0,Canberra,14.8,63.0,7.0
2008-06-20,4.8,Canberra,11.3,86.0,7.0
2008-06-21,0.6,Canberra,12.1,59.0,19.0
2008-06-22,0.0,Canberra,12.5,44.0,9.0
2008-06-23,0.0,Canberra,12.3,53.0,15.0
2008-06-24,0.0,Canberra,11.7,69.0,28.0
2008-06-25,0.0,Canberra,11.3,54.0,28.0
2008-06-26,0.0,Canberra,11.5,48.0,28.0
2008-06-27,0.0,Canberra,12.7,51.0,24.0
2008-06-28,0.0,Canberra,14.5,41.0,9.0
2008-06-29,0.0,Canberra,14.6,38.0,22.0
2008-06-30,0.0,Canberra,12.9,68.0,28.0
2008-07-01,2.0,Canberra,11.1,56.0,33.0
2008-07-02,0.2,Canberra,12.3,53.0,30.0
2008-07-03,0.0,Canberra,11.1,53.0,20.0
2008-07-04,0.0,Canberra,10.2,52.0,13.0
2008-07-05,0.0,Canberra,12.6,55.0,2.0
2008-07-06,0.0,Canberra,13.6,59.0,22.0
2008-07-07,0.8,Canberra,8.6,96.0,13.0
2008-07-08,16.8,Canberra,7.4,72.0,15.0
2008-07-09,0.0,Canberra,8.0,68.0,15.0
2008-07-10,0.0,Canberra,6.9,85.0,35.0
2008-07-11,1.6,Canberra,7.1,66.0,31.0
2008-07-12,0.2,Canberra,9.9,54.0,7.0
2008-07-13,0.0,Canberra,10.7,69.0,15.0
2008-07-14,0.0,Canberra,15.9,51.0,22.0
2008-07-15,0.0,Canberra,13.3,46.0,17.0
2008-07-16,0.2,Canberra,12.1,62.0,9.0
2008-07-17,0.0,Canberra,11.0,55.0,24.0
2008-07-18,0.0,Canberra,8.2,73.0,33.0
2008-07-19,1.2,Canberra,10.7,48.0,22.0
2008-07-20,0.2,Canberra,8.7,87.0,6.0
2008-07-21,19.2,Canberra,11.2,56.0,31.0
2008-07-22,0.0,Canberra,11.0,33.0,28.0
2008-07-23,0.0,Canberra,10.1,48.0,11.0
2008-07-24,0.0,Canberra,10.8,51.0,13.0
2008-07-25,0.0,Canberra,12.3,25.0,13.0
2008-07-26,0.2,Canberra,10.9,50.0,19.0
2008-07-27,0.0,Canberra,7.8,66.0,13.0
2008-07-28,1.4,Canberra,9.6,56.0,37.0
2008-07-29,0.0,Canberra,11.2,49.0,22.0
2008-07-30,0.0,Canberra,11.5,48.0,15.0
2008-07-31,0.0,Canberra,12.8,38.0,26.0
2008-08-01,1.0,Canberra,8.6,82.0,28.0
2008-08-02,6.6,Canberra,10.5,56.0,31.0
2008-08-03,0.0,Canberra,11.6,48.0,24.0
2008-08-04,0.0,Canberra,9.1,60.0,19.0
2008-08-05,0.0,Canberra,7.2,72.0,26.0
2008-08-06,4.0,Canberra,13.6,48.0,22.0
2008-08-07,0.0,Canberra,5.7,78.0,26.0
2008-08-08,1.2,Canberra,11.3,62.0,30.0
2008-08-09,0.0,Canberra,8.1,70.0,24.0
2008-08-10,0.4,Canberra,5.1,68.0,24.0
2008-08-11,0.4,Canberra,8.3,60.0,30.0
2008-08-12,0.0,Canberra,8.6,63.0,24.0
2008-08-13,0.0,Canberra,10.4,41.0,30.0
2008-08-14,0.0,Canberra,9.5,45.0,39.0
2008-08-15,0.0,Canberra,12.0,51.0,33.0
2008-08-16,0.0,Canberra,13.5,27.0,28.0
2008-08-17,0.0,Canberra,10.8,35.0,17.0
2008-08-18,0.0,Canberra,11.2,30.0,30.0
2008-08-19,0.0,Canberra,12.2,47.0,20.0
2008-08-20,0.0,Canberra,12.4,36.0,24.0
2008-08-21,0.0,Canberra,13.2,27.0,30.0
2008-08-22,0.0,Canberra,10.7,44.0,26.0
2008-08-23,0.0,Canberra,11.1,38.0,17.0
2008-08-24,0.0,Canberra,14.0,28.0,11.0
2008-08-25,0.0,Canberra,12.8,34.0,19.0
2008-08-26,0.0,Canberra,15.8,23.0,26.0
2008-08-27,0.0,Canberra,14.4,23.0,13.0
2008-08-28,0.0,Canberra,12.3,43.0,15.0
2008-08-29,0.0,Canberra,14.6,45.0,20.0
2008-08-30,0.0,Canberra,15.4,45.0,6.0
2008-08-31,4.0,Canberra,12.6,85.0,15.0
2008-09-01,7.4,Canberra,14.3,34.0,28.0
2008-09-02,0.0,Canberra,14.9,44.0,13.0
2008-09-03,0.0,Canberra,11.1,51.0,20.0
2008-09-04,0.2,Canberra,10.2,61.0,17.0
2008-09-05,0.0,Canberra,10.8,73.0,13.0
2008-09-06,0.0,Canberra,15.7,33.0,24.0
2008-09-07,0.0,Canberra,15.5,33.0,22.0
2008-09-08,1.0,Canberra,15.3,37.0,11.0
2008-09-09,0.0,Canberra,13.4,25.0,22.0
2008-09-10,0.0,Canberra,14.9,35.0,20.0
2008-09-11,0.0,Canberra,16.3,20.0,20.0
2008-09-12,0.0,Canberra,21.5,27.0,26.0
2008-09-13,0.0,Canberra,25.1,31.0,26.0
2008-09-14,9.8,Canberra,18.2,43.0,30.0
2008-09-15,1.6,Canberra,18.5,33.0,52.0
2008-09-16,3.4,Canberra,12.2,33.0,31.0
2008-09-17,0.0,Canberra,13.7,43.0,7.0
2008-09-18,0.0,Canberra,17.8,36.0,28.0
2008-09-19,0.0,Canberra,22.4,30.0,28.0
2008-09-20,0.0,Canberra,21.3,15.0,41.0
2008-09-21,0.0,Canberra,18.3,25.0,33.0
2008-09-22,0.0,Canberra,21.0,50.0,20.0
2008-09-23,17.4,Canberra,14.3,44.0,22.0
2008-09-24,0.0,Canberra,16.5,33.0,6.0
2008-09-25,0.0,Canberra,18.1,32.0,13.0
2008-09-26,0.0,Canberra,20.0,35.0,26.0
2008-09-27,0.0,Canberra,24.7,25.0,24.0
2008-09-28,0.0,Canberra,23.0,25.0,30.0
2008-09-29,0.0,Canberra,16.0,32.0,22.0
2008-09-30,0.0,Canberra,16.3,34.0,28.0
2008-10-01,0.0,Canberra,19.5,16.0,30.0
2008-10-02,0.0,Canberra,26.7,21.0,28.0
2008-10-03,0.0,Canberra,28.4,22.0,41.0
2008-10-04,7.6,Canberra,19.3,65.0,19.0
2008-10-05,3.0,Canberra,19.8,46.0,19.0
2008-10-06,0.0,Canberra,16.2,40.0,33.0
2008-10-07,8.2,Canberra,14.6,45.0,28.0
2008-10-08,0.0,Canberra,16.6,33.0,26.0
2008-10-09,0.0,Canberra,18.8,22.0,9.0
2008-10-10,0.0,Canberra,21.4,25.0,19.0
2008-10-11,0.0,Canberra,20.6,30.0,17.0
2008-10-12,0.0,Canberra,22.3,27.0,11.0
2008-10-13,0.0,Canberra,23.2,47.0,33.0
2008-10-14,13.2,Canberra,19.4,61.0,24.0
2008-10-15,0.6,Canberra,18.4,42.0,7.0
2008-10-16,0.0,Canberra,19.2,30.0,9.0
2008-10-17,0.0,Canberra,21.9,34.0,26.0
2008-10-18,0.0,Canberra,23.7,31.0,20.0
2008-10-19,0.0,Canberra,27.4,30.0,26.0
2008-10-20,0.2,Canberra,26.3,20.0,31.0
2008-10-21,0.0,Canberra,18.5,28.0,11.0
2008-10-22,0.8,Canberra,14.3,24.0,37.0
2008-10-23,0.0,Canberra,16.3,25.0,15.0
2008-10-24,0.0,Canberra,19.1,29.0,17.0
2008-10-25,0.0,Canberra,24.8,16.0,19.0
2008-10-26,0.0,Canberra,25.9,20.0,19.0
2008-10-27,0.0,Canberra,30.0,15.0,50.0
2008-10-28,0.0,Canberra,28.2,22.0,19.0
2008-10-29,0.0,Canberra,18.3,47.0,9.0
2008-10-30,0.0,Canberra,25.9,39.0,28.0
2008-10-31,0.0,Canberra,28.6,13.0,35.0
2008-11-01,0.0,Canberra,19.7,48.0,20.0
2008-11-02,0.0,Canberra,24.4,37.0,24.0
2008-11-03,16.0,Canberra,22.9,33.0,31.0
2008-11-04,0.0,Canberra,18.4,23.0,9.0
2008-11-05,0.0,Canberra,17.4,47.0,19.0
2008-11-06,0.0,Canberra,24.6,29.0,33.0
2008-11-07,0.0,Canberra,20.7,42.0,11.0
2008-11-08,8.4,Canberra,16.4,42.0,30.0
2008-11-09,0.0,Canberra,21.9,28.0,13.0
2008-11-10,0.0,Canberra,25.2,29.0,9.0
2008-11-11,0.0,Canberra,25.8,17.0,13.0
2008-11-12,0.0,Canberra,28.9,19.0,11.0
2008-11-13,0.0,Canberra,29.3,17.0,22.0
2008-11-14,0.0,Canberra,31.9,21.0,30.0
2008-11-15,3.2,Canberra,27.1,17.0,30.0
2008-11-16,0.0,Canberra,23.2,19.0,11.0
2008-11-17,0.0,Canberra,22.1,22.0,9.0
2008-11-18,0.0,Canberra,21.5,44.0,2.0
2008-11-19,0.0,Canberra,21.2,64.0,6.0
2008-11-20,11.6,Canberra,17.8,84.0,20.0
2008-11-21,0.4,Canberra,20.3,34.0,28.0
2008-11-22,3.0,Canberra,11.3,49.0,33.0
2008-11-23,13.8,Canberra,15.0,53.0,37.0
2008-11-24,3.0,Canberra,21.1,30.0,7.0
2008-11-25,0.0,Canberra,18.6,37.0,13.0
2008-11-26,0.0,Canberra,19.4,49.0,13.0
2008-11-27,0.0,Canberra,26.4,33.0,17.0
2008-11-28,9.2,Canberra,25.6,49.0,17.0
2008-11-29,15.4,Canberra,22.6,37.0,30.0
2008-11-30,3.4,Canberra,20.6,31.0,31.0
2008-12-01,0.0,Canberra,23.9,28.0,43.0
2008-12-02,0.0,Canberra,23.9,19.0,26.0
2008-12-03,0.0,Canberra,25.5,22.0,24.0
2008-12-04,0.0,Canberra,23.3,32.0,9.0
2008-12-05,0.4,Canberra,28.3,35.0,22.0
2008-12-06,0.0,Canberra,28.2,19.0,28.0
2008-12-07,0.0,Canberra,25.3,10.0,28.0
2008-12-08,0.0,Canberra,25.0,19.0,22.0
2008-12-09,0.0,Canberra,27.7,9.0,28.0
2008-12-10,0.0,Canberra,22.3,46.0,20.0
2008-12-11,0.0,Canberra,21.6,44.0,24.0
2008-12-12,4.6,Canberra,14.8,90.0,11.0
2008-12-13,55.4,Canberra,20.1,53.0,48.0
2008-12-14,0.0,Canberra,18.5,47.0,30.0
2008-12-15,0.0,Canberra,22.0,34.0,28.0
2008-12-16,0.0,Canberra,24.2,29.0,31.0
2008-12-17,0.0,Canberra,16.8,87.0,30.0
2008-12-18,7.8,Canberra,24.4,33.0,33.0
2008-12-19,0.6,Canberra,19.2,35.0,15.0
2008-12-20,0.0,Canberra,19.3,34.0,9.0
2008-12-21,0.0,Canberra,23.5,25.0,11.0
2008-12-22,0.0,Canberra,27.6,30.0,26.0
2008-12-23,4.2,Canberra,23.3,56.0,15.0
2008-12-24,15.0,Canberra,19.0,70.0,17.0
2008-12-25,0.0,Canberra,26.6,30.0,13.0
2008-12-26,0.0,Canberra,29.2,23.0,17.0
2008-12-27,0.0,Canberra,22.8,67.0,7.0
2008-12-28,33.0,Canberra,28.9,34.0,26.0
2008-12-29,0.0,Canberra,26.4,30.0,31.0
2008-12-30,0.0,Canberra,18.4,44.0,28.0
2008-12-31,0.0,Canberra,23.0,25.0,24.0
2009-01-01,0.0,Canberra,26.2,24.0,41.0
2009-01-02,0.0,Canberra,22.4,16.0,22.0
2009-01-03,0.0,Canberra,23.2,32.0,6.0
2009-01-04,0.0,Canberra,28.7,35.0,11.0
2009-01-05,0.0,Canberra,31.1,11.0,24.0
2009-01-06,0.0,Canberra,33.7,7.0,28.0
2009-01-07,0.0,Canberra,34.5,15.0,35.0
2009-01-08,0.0,Canberra,26.4,37.0,19.0
2009-01-09,0.0,Canberra,20.4,33.0,15.0
2009-01-10,0.0,Canberra,22.2,34.0,9.0
2009-01-11,0.0,Canberra,28.3,26.0,26.0
2009-01-12,2.0,Canberra,26.0,45.0,20.0
2009-01-13,0.0,Canberra,30.8,29.0,13.0
2009-01-14,0.0,Canberra,36.0,18.0,22.0
2009-01-15,0.0,Canberra,36.8,15.0,33.0
2009-01-16,0.0,Canberra,28.6,8.0,31.0
2009-01-17,0.0,Canberra,23.1,12.0,9.0
2009-01-18,0.0,Canberra,27.1,23.0,9.0
2009-01-19,0.0,Canberra,31.4,14.0,13.0
2009-01-20,0.0,Canberra,28.3,40.0,22.0
2009-01-21,21.2,Canberra,32.7,27.0,22.0
2009-01-22,0.0,Canberra,27.0,47.0,41.0
2009-01-23,18.6,Canberra,30.3,44.0,33.0
2009-01-24,10.2,Canberra,28.4,22.0,24.0
2009-01-25,0.0,Canberra,23.9,51.0,6.0
2009-01-26,0.0,Canberra,30.5,30.0,20.0
2009-01-27,0.0,Canberra,28.8,44.0,9.0
2009-01-28,0.0,Canberra,34.2,25.0,6.0
2009-01-29,0.0,Canberra,36.1,20.0,7.0
2009-01-30,0.0,Canberra,35.5,20.0,11.0
2009-01-31,0.0,Canberra,36.4,18.0,7.0
2009-02-01,0.0,Canberra,31.2,23.0,20.0
2009-02-02,0.0,Canberra,32.9,29.0,17.0
2009-02-03,0.6,Canberra,28.4,47.0,31.0
2009-02-04,0.0,Canberra,31.4,35.0,9.0
2009-02-05,0.0,Canberra,36.2,24.0,20.0
2009-02-06,0.0,Canberra,38.5,16.0,24.0
2009-02-07,0.0,Canberra,39.5,16.0,37.0
2009-02-08,0.0,Canberra,39.0,14.0,9.0
2009-02-09,0.0,Canberra,24.7,50.0,11.0
2009-02-10,0.0,Canberra,21.5,58.0,13.0
2009-02-11,0.0,Canberra,21.5,32.0,11.0
2009-02-12,0.0,Canberra,13.2,82.0,20.0
2009-02-13,4.0,Canberra,17.2,48.0,28.0
2009-02-14,0.0,Canberra,18.3,48.0,26.0
2009-02-15,1.0,Canberra,20.1,53.0,26.0
2009-02-16,0.2,Canberra,18.9,49.0,28.0
2009-02-17,0.0,Canberra,19.3,50.0,20.0
2009-02-18,0.0,Canberra,23.8,43.0,13.0
2009-02-19,0.0,Canberra,28.6,22.0,17.0
2009-02-20,0.0,Canberra,27.3,29.0,4.0
2009-02-21,0.0,Canberra,26.2,37.0,9.0
2009-02-22,0.0,Canberra,24.6,42.0,9.0
2009-02-23,0.0,Canberra,25.8,34.0,20.0
2009-02-24,1.2,Canberra,31.3,12.0,30.0
2009-02-25,0.0,Canberra,30.1,7.0,13.0
2009-02-26,0.0,Canberra,25.1,26.0,13.0
2009-02-27,0.0,Canberra,27.6,27.0,11.0
2009-02-28,0.0,Canberra,33.5,12.0,31.0
2009-03-01,0.0,Canberra,27.0,27.0,11.0
2009-03-02,0.0,Canberra,25.4,37.0,20.0
2009-03-03,0.0,Canberra,24.6,51.0,7.0
2009-03-04,0.0,Canberra,21.8,14.0,28.0
2009-03-05,0.0,Canberra,20.6,22.0,20.0
2009-03-06,0.0,Canberra,22.5,22.0,19.0
2009-03-07,0.0,Canberra,25.6,19.0,15.0
2009-03-08,0.0,Canberra,23.3,43.0,20.0
2009-03-09,0.0,Canberra,24.4,42.0,13.0
2009-03-10,0.0,Canberra,25.5,36.0,20.0
2009-03-11,0.0,Canberra,24.5,29.0,17.0
2009-03-12,0.0,Canberra,27.6,32.0,9.0
2009-03-13,0.0,Canberra,23.1,49.0,20.0
2009-03-14,0.0,Canberra,25.6,41.0,22.0
2009-03-15,9.6,Canberra,20.2,20.0,20.0
2009-03-16,0.0,Canberra,21.3,27.0,30.0
2009-03-17,0.0,Canberra,22.1,25.0,6.0
2009-03-18,0.0,Canberra,25.9,18.0,15.0
2009-03-19,0.0,Canberra,27.0,17.0,20.0
